# Hayabusa2 data processed
#=================================================================================================================================================================================================
# |------ Spacecraft ------| |------ Earth ------| |------ 1999JU3 ------|
# UTC L+ X Y Z X Y Z X Y Z Rs Re Ra Vs Ve alpha delta Dflt
# [day] [au] [au] [au] [au] [au] [au] [au] [au] [au] [10^4km] [10^4km] [10^4km] [km/s] [km/s] [deg] [deg] [10^4km]
#--------1---------------2--------3---------4---------5---------6---------7---------8---------9---------10--------11--------12---------13---------14-------15-------16-------17-------18-----19----
2015/11/09.05:00:00 341.0 0.665836 0.676031 0.048731 0.685057 0.715624 -0.000030 -0.427289 0.865182 -0.069915 14213.6 982.6 16690.6 31.32 4.73 -109.03 26.19 87367.4
2015/11/10.05:00:00 342.0 0.653951 0.689521 0.046864 0.672243 0.727353 -0.000031 -0.444511 0.857176 -0.071338 14233.7 942.0 16716.8 31.28 4.72 -108.92 26.38 87637.8
2015/11/11.05:00:00 343.0 0.641841 0.702773 0.044981 0.659222 0.738860 -0.000032 -0.461588 0.848890 -0.072739 14254.0 901.4 16744.0 31.23 4.71 -108.81 26.56 87907.8
2015/11/12.05:00:00 344.0 0.629512 0.715786 0.043082 0.645999 0.750141 -0.000032 -0.478514 0.840328 -0.074116 14274.6 860.8 16772.1 31.19 4.71 -108.71 26.74 88177.5
2015/11/13.05:00:00 345.0 0.616969 0.728554 0.041169 0.632578 0.761191 -0.000033 -0.495286 0.831493 -0.075469 14295.3 820.3 16801.1 31.15 4.70 -108.62 26.91 88446.8
2015/11/14.05:00:00 346.0 0.604216 0.741076 0.039241 0.618964 0.772008 -0.000033 -0.511898 0.822390 -0.076797 14316.2 779.7 16830.8 31.10 4.70 -108.53 27.08 88715.7
2015/11/15.05:00:00 347.0 0.591260 0.753348 0.037300 0.605160 0.782588 -0.000034 -0.528344 0.813022 -0.078101 14337.3 739.3 16861.4 31.06 4.69 -108.44 27.24 88984.2
2015/11/16.05:00:00 348.0 0.578105 0.765367 0.035346 0.591171 0.792926 -0.000034 -0.544621 0.803392 -0.079379 14358.6 698.8 16892.8 31.02 4.69 -108.37 27.40 89252.4
2015/11/17.05:00:00 349.0 0.564756 0.777130 0.033380 0.577002 0.803021 -0.000034 -0.560723 0.793504 -0.080632 14380.0 658.4 16924.9 30.97 4.68 -108.29 27.55 89520.2
2015/11/18.05:00:00 350.0 0.551220 0.788634 0.031402 0.562658 0.812869 -0.000034 -0.576646 0.783363 -0.081860 14401.6 618.0 16957.7 30.93 4.68 -108.22 27.70 89787.6
2015/11/19.05:00:00 351.0 0.537500 0.799877 0.029414 0.548142 0.822466 -0.000034 -0.592385 0.772974 -0.083061 14423.4 577.6 16991.2 30.88 4.68 -108.16 27.84 90054.6
2015/11/20.05:00:00 352.0 0.523604 0.810857 0.027415 0.533459 0.831810 -0.000033 -0.607937 0.762339 -0.084236 14445.3 537.2 17025.3 30.84 4.67 -108.11 27.98 90321.2
2015/11/21.05:00:00 353.0 0.509536 0.821570 0.025407 0.518615 0.840898 -0.000033 -0.623297 0.751463 -0.085384 14467.4 496.9 17060.1 30.79 4.67 -108.05 28.12 90587.4
2015/11/22.05:00:00 354.0 0.495301 0.832015 0.023390 0.503613 0.849729 -0.000033 -0.638461 0.740351 -0.086506 14489.5 456.6 17095.4 30.75 4.67 -108.01 28.25 90853.3
2015/11/23.05:00:00 355.0 0.480905 0.842189 0.021365 0.488458 0.858298 -0.000032 -0.653425 0.729008 -0.087600 14511.8 416.3 17131.3 30.70 4.66 -107.97 28.37 91118.7
2015/11/24.05:00:00 356.0 0.466353 0.852092 0.019331 0.473155 0.866605 -0.000032 -0.668186 0.717437 -0.088667 14534.3 376.0 17167.8 30.66 4.66 -107.93 28.50 91383.8
2015/11/25.05:00:00 357.0 0.451652 0.861720 0.017291 0.457708 0.874646 -0.000032 -0.682739 0.705644 -0.089707 14556.8 335.8 17204.7 30.61 4.66 -107.90 28.62 91648.5
2015/11/26.05:00:00 358.0 0.436806 0.871072 0.015243 0.442121 0.882420 -0.000031 -0.697082 0.693633 -0.090719 14579.4 295.6 17242.2 30.56 4.66 -107.87 28.74 91912.7
2015/11/27.05:00:00 359.0 0.421821 0.880148 0.013189 0.426399 0.889924 -0.000031 -0.711210 0.681409 -0.091703 14602.2 255.3 17280.1 30.52 4.66 -107.84 28.87 92176.6
2015/11/28.05:00:00 360.0 0.406702 0.888945 0.011128 0.410546 0.897155 -0.000032 -0.725121 0.668976 -0.092659 14625.1 215.1 17318.4 30.47 4.66 -107.80 29.01 92440.1
2015/11/29.05:00:00 361.0 0.391456 0.897463 0.009060 0.394567 0.904112 -0.000032 -0.738811 0.656340 -0.093587 14648.1 174.8 17357.1 30.43 4.67 -107.75 29.18 92703.2
2015/11/30.05:00:00 362.0 0.376088 0.905702 0.006985 0.378465 0.910792 -0.000032 -0.752278 0.643506 -0.094487 14671.2 134.5 17396.2 30.38 4.68 -107.67 29.41 92965.9
2015/12/01.05:00:00 363.0 0.360606 0.913663 0.004897 0.362245 0.917192 -0.000033 -0.765519 0.630478 -0.095358 14694.4 94.0 17435.7 30.34 4.70 -107.51 29.78 93228.2
2015/12/02.05:00:00 364.0 0.345017 0.921354 0.002789 0.345913 0.923310 -0.000033 -0.778531 0.617261 -0.096200 14718.0 53.1 17475.6 30.30 4.77 -107.07 30.69 93490.1
2015/12/03.05:00:00 365.0 0.329347 0.928817 0.000590 0.329472 0.929144 -0.000034 -0.791310 0.603860 -0.097014 14742.6 10.7 17516.3 30.33 5.36 -102.89 38.20 93751.9
2015/12/04.05:00:00 366.0 0.311835 0.933522 -0.001837 0.312929 0.934692 -0.000035 -0.803856 0.590281 -0.097799 14723.9 36.1 17521.4 31.95 4.85 -161.94 -61.48 94025.5
2015/12/05.05:00:00 367.0 0.293890 0.937341 -0.003790 0.296287 0.939951 -0.000036 -0.816166 0.576529 -0.098556 14695.6 77.2 17518.9 31.95 4.72 -159.42 -60.26 94301.6
2015/12/06.05:00:00 368.0 0.275871 0.940889 -0.005714 0.279552 0.944919 -0.000036 -0.828237 0.562607 -0.099284 14668.3 117.8 17515.8 31.99 4.68 -158.64 -59.88 94577.8
2015/12/07.05:00:00 369.0 0.257773 0.944149 -0.007624 0.262730 0.949595 -0.000037 -0.840067 0.548523 -0.099982 14641.7 158.2 17511.9 32.03 4.66 -158.24 -59.69 94854.4
2015/12/08.05:00:00 370.0 0.239598 0.947115 -0.009526 0.245824 0.953976 -0.000037 -0.851655 0.534280 -0.100652 14615.7 198.4 17507.2 32.08 4.65 -157.96 -59.57 95131.3
2015/12/09.05:00:00 371.0 0.221349 0.949783 -0.011421 0.228842 0.958061 -0.000038 -0.862998 0.519884 -0.101294 14590.3 238.5 17501.7 32.12 4.64 -157.74 -59.49 95408.7
2015/12/10.05:00:00 372.0 0.203031 0.952151 -0.013310 0.211787 0.961849 -0.000038 -0.874096 0.505339 -0.101906 14565.6 278.6 17495.2 32.17 4.64 -157.55 -59.42 95686.4
2015/12/11.05:00:00 373.0 0.184649 0.954214 -0.015193 0.194666 0.965337 -0.000038 -0.884946 0.490652 -0.102489 14541.4 318.7 17487.9 32.22 4.63 -157.37 -59.37 95964.6
2015/12/12.05:00:00 374.0 0.166209 0.955971 -0.017069 0.177485 0.968524 -0.000038 -0.895547 0.475826 -0.103044 14517.9 358.7 17479.6 32.26 4.63 -157.19 -59.32 96243.1
2015/12/13.05:00:00 375.0 0.147715 0.957420 -0.018939 0.160249 0.971410 -0.000038 -0.905898 0.460868 -0.103569 14495.0 398.6 17470.5 32.30 4.63 -157.01 -59.27 96522.0
2015/12/14.05:00:00 376.0 0.129174 0.958557 -0.020802 0.142963 0.973992 -0.000038 -0.915997 0.445781 -0.104066 14472.8 438.6 17460.4 32.35 4.62 -156.83 -59.23 96801.3
2015/12/15.05:00:00 377.0 0.110592 0.959382 -0.022657 0.125633 0.976271 -0.000038 -0.925845 0.430572 -0.104535 14451.2 478.5 17449.5 32.39 4.62 -156.64 -59.19 97081.0
2015/12/16.05:00:00 378.0 0.091973 0.959893 -0.024504 0.108266 0.978246 -0.000037 -0.935438 0.415245 -0.104974 14430.2 518.4 17437.6 32.43 4.62 -156.43 -59.14 97361.0
2015/12/17.05:00:00 379.0 0.073325 0.960087 -0.026343 0.090866 0.979917 -0.000037 -0.944778 0.399805 -0.105386 14409.9 558.3 17424.8 32.47 4.62 -156.22 -59.10 97641.3
2015/12/18.05:00:00 380.0 0.054653 0.959964 -0.028172 0.073440 0.981282 -0.000036 -0.953863 0.384257 -0.105768 14390.3 598.2 17411.1 32.51 4.62 -156.00 -59.05 97922.0
2015/12/19.05:00:00 381.0 0.035962 0.959522 -0.029992 0.055993 0.982342 -0.000035 -0.962692 0.368607 -0.106123 14371.3 638.1 17396.4 32.54 4.62 -155.76 -59.00 98203.0
2015/12/20.05:00:00 382.0 0.017260 0.958760 -0.031801 0.038530 0.983097 -0.000035 -0.971265 0.352858 -0.106449 14353.1 678.0 17380.9 32.58 4.62 -155.50 -58.95 98484.3
2015/12/21.05:00:00 383.0 -0.001447 0.957677 -0.033600 0.021057 0.983548 -0.000034 -0.979582 0.337016 -0.106747 14335.5 717.8 17364.4 32.61 4.62 -155.23 -58.90 98765.9
2015/12/22.05:00:00 384.0 -0.020154 0.956273 -0.035386 0.003579 0.983693 -0.000033 -0.987642 0.321086 -0.107017 14318.6 757.6 17347.1 32.65 4.62 -154.94 -58.85 99047.8
2015/12/23.05:00:00 385.0 -0.038854 0.954546 -0.037161 -0.013900 0.983534 -0.000033 -0.995446 0.305072 -0.107259 14302.4 797.4 17328.8 32.68 4.61 -154.64 -58.80 99330.0
2015/12/24.05:00:00 386.0 -0.057541 0.952495 -0.038923 -0.031373 0.983071 -0.000033 -1.002992 0.288980 -0.107474 14287.0 837.2 17309.7 32.71 4.61 -154.32 -58.75 99612.5
2015/12/25.05:00:00 387.0 -0.076208 0.950122 -0.040671 -0.048835 0.982304 -0.000033 -1.010282 0.272813 -0.107661 14272.2 877.0 17289.6 32.74 4.61 -153.98 -58.69 99895.2
2015/12/26.05:00:00 388.0 -0.094848 0.947424 -0.042405 -0.066283 0.981233 -0.000033 -1.017315 0.256578 -0.107821 14258.2 916.6 17268.6 32.76 4.60 -153.63 -58.64 100178.1
2015/12/27.05:00:00 389.0 -0.113457 0.944403 -0.044125 -0.083710 0.979859 -0.000033 -1.024091 0.240277 -0.107953 14245.0 956.3 17246.8 32.79 4.60 -153.25 -58.59 100461.3
2015/12/28.05:00:00 390.0 -0.132026 0.941059 -0.045829 -0.101112 0.978181 -0.000033 -1.030611 0.223916 -0.108059 14232.4 995.8 17224.0 32.82 4.59 -152.87 -58.54 100744.8
2015/12/29.05:00:00 391.0 -0.150550 0.937391 -0.047518 -0.118484 0.976200 -0.000033 -1.036875 0.207500 -0.108138 14220.7 1035.3 17200.4 32.84 4.58 -152.46 -58.50 101028.4
2015/12/30.05:00:00 392.0 -0.169022 0.933401 -0.049189 -0.135820 0.973916 -0.000034 -1.042884 0.191033 -0.108190 14209.6 1074.6 17175.9 32.86 4.58 -152.05 -58.45 101312.2
2015/12/31.05:00:00 393.0 -0.187435 0.929088 -0.050844 -0.153115 0.971329 -0.000034 -1.048638 0.174519 -0.108215 14199.4 1113.9 17150.6 32.88 4.57 -151.62 -58.40 101596.2
2016/01/01.05:00:00 394.0 -0.205784 0.924454 -0.052481 -0.170364 0.968441 -0.000034 -1.054137 0.157962 -0.108214 14189.9 1153.0 17124.3 32.90 4.55 -151.17 -58.36 101880.4
2016/01/02.05:00:00 395.0 -0.224061 0.919500 -0.054100 -0.187561 0.965251 -0.000035 -1.059383 0.141368 -0.108188 14181.1 1192.0 17097.3 32.92 4.54 -150.71 -58.32 102164.7
2016/01/03.05:00:00 396.0 -0.242260 0.914226 -0.055700 -0.204701 0.961761 -0.000035 -1.064376 0.124740 -0.108135 14173.2 1230.8 17069.3 32.93 4.53 -150.25 -58.28 102449.1
2016/01/04.05:00:00 397.0 -0.260375 0.908634 -0.057281 -0.221780 0.957971 -0.000035 -1.069116 0.108082 -0.108057 14166.0 1269.5 17040.5 32.95 4.51 -149.76 -58.23 102733.7
2016/01/05.05:00:00 398.0 -0.278399 0.902725 -0.058841 -0.238790 0.953881 -0.000036 -1.073606 0.091399 -0.107954 14159.6 1307.9 17010.9 32.96 4.50 -149.27 -58.20 103018.5
2016/01/06.05:00:00 399.0 -0.296326 0.896502 -0.060381 -0.255727 0.949494 -0.000036 -1.077846 0.074695 -0.107825 14154.0 1346.2 16980.5 32.97 4.48 -148.77 -58.16 103303.3
2016/01/07.05:00:00 400.0 -0.314150 0.889965 -0.061900 -0.272585 0.944810 -0.000036 -1.081836 0.057973 -0.107671 14149.1 1384.3 16949.2 32.98 4.46 -148.26 -58.12 103588.2
2016/01/08.05:00:00 401.0 -0.331863 0.883118 -0.063397 -0.289359 0.939831 -0.000035 -1.085578 0.041238 -0.107493 14145.1 1422.2 16917.1 32.99 4.44 -147.74 -58.08 103873.2
2016/01/09.05:00:00 402.0 -0.349460 0.875961 -0.064871 -0.306044 0.934557 -0.000035 -1.089073 0.024493 -0.107290 14141.9 1459.8 16884.2 32.99 4.42 -147.21 -58.04 104158.2
2016/01/10.05:00:00 403.0 -0.366935 0.868498 -0.066323 -0.322632 0.928991 -0.000034 -1.092323 0.007744 -0.107063 14139.4 1497.2 16850.5 33.00 4.40 -146.67 -58.01 104443.3
2016/01/11.05:00:00 404.0 -0.384281 0.860730 -0.067752 -0.339120 0.923134 -0.000034 -1.095328 -0.009008 -0.106812 14137.7 1534.4 16816.0 33.00 4.38 -146.13 -57.97 104728.4
2016/01/12.05:00:00 405.0 -0.401493 0.852660 -0.069157 -0.355501 0.916989 -0.000033 -1.098090 -0.025758 -0.106538 14136.9 1571.2 16780.7 33.00 4.36 -145.57 -57.94 105013.6
2016/01/13.05:00:00 406.0 -0.418563 0.844292 -0.070537 -0.371770 0.910557 -0.000032 -1.100611 -0.042502 -0.106239 14136.8 1607.9 16744.7 33.00 4.33 -145.01 -57.90 105298.7
2016/01/14.05:00:00 407.0 -0.435487 0.835627 -0.071893 -0.387922 0.903841 -0.000031 -1.102891 -0.059236 -0.105918 14137.5 1644.2 16707.9 33.00 4.31 -144.44 -57.86 105583.9
2016/01/15.05:00:00 408.0 -0.452258 0.826670 -0.073223 -0.403952 0.896844 -0.000030 -1.104932 -0.075958 -0.105574 14139.0 1680.2 16670.4 33.00 4.29 -143.87 -57.82 105869.0
2016/01/16.05:00:00 409.0 -0.468870 0.817423 -0.074528 -0.419855 0.889568 -0.000029 -1.106735 -0.092664 -0.105207 14141.3 1716.0 16632.1 33.00 4.26 -143.28 -57.79 106154.1
2016/01/17.05:00:00 410.0 -0.485319 0.807890 -0.075807 -0.435625 0.882016 -0.000028 -1.108303 -0.109350 -0.104818 14144.5 1751.4 16593.1 32.99 4.24 -142.69 -57.75 106439.1
2016/01/18.05:00:00 411.0 -0.501597 0.798074 -0.077059 -0.451258 0.874191 -0.000027 -1.109636 -0.126012 -0.104406 14148.3 1786.5 16553.4 32.98 4.21 -142.10 -57.71 106724.1
2016/01/19.05:00:00 412.0 -0.517700 0.787978 -0.078284 -0.466749 0.866095 -0.000027 -1.110737 -0.142649 -0.103973 14153.0 1821.3 16512.9 32.97 4.18 -141.49 -57.67 107009.0
2016/01/20.05:00:00 413.0 -0.533622 0.777608 -0.079481 -0.482095 0.857731 -0.000026 -1.111607 -0.159255 -0.103518 14158.5 1855.7 16471.8 32.96 4.15 -140.88 -57.63 107293.9
2016/01/21.05:00:00 414.0 -0.549358 0.766966 -0.080651 -0.497291 0.849103 -0.000026 -1.112247 -0.175829 -0.103041 14164.8 1889.8 16430.0 32.95 4.12 -140.26 -57.59 107578.6
2016/01/22.05:00:00 415.0 -0.564902 0.756057 -0.081793 -0.512331 0.840213 -0.000025 -1.112659 -0.192367 -0.102544 14171.8 1923.5 16387.5 32.93 4.09 -139.63 -57.55 107863.2
2016/01/23.05:00:00 416.0 -0.580249 0.744884 -0.082906 -0.527213 0.831063 -0.000025 -1.112846 -0.208865 -0.102025 14179.6 1956.7 16344.3 32.92 4.06 -139.00 -57.50 108147.7
2016/01/24.05:00:00 417.0 -0.595395 0.733453 -0.083990 -0.541932 0.821657 -0.000025 -1.112809 -0.225322 -0.101487 14188.2 1989.6 16300.5 32.90 4.03 -138.36 -57.46 108432.0
2016/01/25.05:00:00 418.0 -0.610335 0.721768 -0.085045 -0.556484 0.811997 -0.000025 -1.112549 -0.241734 -0.100927 14197.5 2022.0 16256.0 32.88 3.99 -137.72 -57.42 108716.2
2016/01/26.05:00:00 419.0 -0.625063 0.709833 -0.086071 -0.570864 0.802087 -0.000025 -1.112069 -0.258097 -0.100348 14207.7 2054.0 16211.0 32.86 3.96 -137.07 -57.38 109000.2
2016/01/27.05:00:00 420.0 -0.639575 0.697652 -0.087067 -0.585069 0.791928 -0.000025 -1.111370 -0.274410 -0.099749 14218.5 2085.5 16165.3 32.84 3.92 -136.42 -57.33 109284.0
2016/01/28.05:00:00 421.0 -0.653866 0.685231 -0.088033 -0.599093 0.781525 -0.000026 -1.110455 -0.290670 -0.099131 14230.2 2116.6 16119.0 32.82 3.88 -135.76 -57.29 109567.6
2016/01/29.05:00:00 422.0 -0.667933 0.672575 -0.088969 -0.612934 0.770879 -0.000026 -1.109324 -0.306873 -0.098494 14242.5 2147.1 16072.1 32.79 3.84 -135.10 -57.25 109851.1
2016/01/30.05:00:00 423.0 -0.681771 0.659688 -0.089874 -0.626586 0.759995 -0.000026 -1.107981 -0.323017 -0.097837 14255.6 2177.1 16024.6 32.77 3.80 -134.43 -57.20 110134.3
2016/01/31.05:00:00 424.0 -0.695376 0.646575 -0.090748 -0.640046 0.748875 -0.000026 -1.106427 -0.339100 -0.097162 14269.5 2206.6 15976.6 32.74 3.75 -133.76 -57.16 110417.2
2016/02/01.05:00:00 425.0 -0.708744 0.633243 -0.091591 -0.653308 0.737522 -0.000026 -1.104663 -0.355119 -0.096469 14284.1 2235.5 15928.0 32.71 3.71 -133.09 -57.11 110700.0
2016/02/02.05:00:00 426.0 -0.721870 0.619694 -0.092404 -0.666370 0.725940 -0.000026 -1.102693 -0.371071 -0.095757 14299.4 2263.9 15878.9 32.68 3.66 -132.42 -57.07 110982.4
2016/02/03.05:00:00 427.0 -0.734753 0.605936 -0.093185 -0.679227 0.714132 -0.000025 -1.100517 -0.386954 -0.095028 14315.4 2291.7 15829.3 32.65 3.61 -131.75 -57.02 111264.6
2016/02/04.05:00:00 428.0 -0.747387 0.591974 -0.093934 -0.691874 0.702102 -0.000025 -1.098139 -0.402766 -0.094281 14332.1 2319.0 15779.1 32.61 3.56 -131.08 -56.97 111546.5
2016/02/05.05:00:00 429.0 -0.759769 0.577812 -0.094652 -0.704307 0.689853 -0.000024 -1.095559 -0.418504 -0.093517 14349.5 2345.6 15728.4 32.58 3.51 -130.41 -56.93 111828.2
2016/02/06.05:00:00 430.0 -0.771897 0.563456 -0.095338 -0.716524 0.677390 -0.000024 -1.092780 -0.434166 -0.092736 14367.6 2371.6 15677.3 32.54 3.46 -129.73 -56.88 112109.5
2016/02/07.05:00:00 431.0 -0.783767 0.548912 -0.095992 -0.728518 0.664717 -0.000023 -1.089804 -0.449750 -0.091938 14386.4 2397.0 15625.6 32.51 3.41 -129.06 -56.83 112390.5
2016/02/08.05:00:00 432.0 -0.795376 0.534186 -0.096614 -0.740287 0.651836 -0.000022 -1.086633 -0.465253 -0.091124 14405.8 2421.7 15573.6 32.47 3.36 -128.39 -56.78 112671.2
2016/02/09.05:00:00 433.0 -0.806722 0.519283 -0.097204 -0.751827 0.638754 -0.000021 -1.083270 -0.480673 -0.090293 14425.9 2445.9 15521.0 32.43 3.30 -127.73 -56.72 112951.5
2016/02/10.05:00:00 434.0 -0.817801 0.504208 -0.097762 -0.763133 0.625473 -0.000020 -1.079715 -0.496009 -0.089447 14446.7 2469.4 15468.0 32.39 3.25 -127.06 -56.67 113231.5
2016/02/11.05:00:00 435.0 -0.828612 0.488968 -0.098288 -0.774202 0.611999 -0.000018 -1.075971 -0.511258 -0.088585 14468.1 2492.2 15414.6 32.34 3.20 -126.40 -56.61 113511.2
2016/02/12.05:00:00 436.0 -0.839151 0.473568 -0.098782 -0.785032 0.598337 -0.000017 -1.072041 -0.526418 -0.087707 14490.2 2514.4 15360.8 32.30 3.14 -125.75 -56.55 113790.4
2016/02/13.05:00:00 437.0 -0.849418 0.458013 -0.099243 -0.795618 0.584491 -0.000016 -1.067926 -0.541488 -0.086815 14512.8 2536.0 15306.6 32.26 3.09 -125.09 -56.49 114069.3
2016/02/14.05:00:00 438.0 -0.859409 0.442310 -0.099673 -0.805957 0.570466 -0.000015 -1.063628 -0.556465 -0.085908 14536.1 2556.9 15252.0 32.21 3.03 -124.44 -56.43 114347.8
2016/02/15.05:00:00 439.0 -0.869123 0.426465 -0.100070 -0.816048 0.556267 -0.000014 -1.059150 -0.571348 -0.084986 14560.0 2577.1 15197.0 32.17 2.98 -123.80 -56.37 114625.9
2016/02/16.05:00:00 440.0 -0.878558 0.410483 -0.100435 -0.825887 0.541899 -0.000013 -1.054493 -0.586134 -0.084049 14584.4 2596.7 15141.7 32.12 2.92 -123.16 -56.30 114903.6
2016/02/17.05:00:00 441.0 -0.887713 0.394369 -0.100768 -0.835472 0.527365 -0.000012 -1.049659 -0.600822 -0.083099 14609.5 2615.6 15086.0 32.07 2.87 -122.52 -56.23 115180.9
2016/02/18.05:00:00 442.0 -0.896585 0.378131 -0.101069 -0.844800 0.512672 -0.000012 -1.044652 -0.615410 -0.082135 14635.1 2633.8 15030.0 32.02 2.81 -121.89 -56.16 115457.8
2016/02/19.05:00:00 443.0 -0.905174 0.361773 -0.101338 -0.853869 0.497823 -0.000011 -1.039472 -0.629897 -0.081157 14661.3 2651.3 14973.6 31.97 2.75 -121.26 -56.09 115734.2
2016/02/20.05:00:00 444.0 -0.913479 0.345301 -0.101575 -0.862677 0.482823 -0.000011 -1.034122 -0.644281 -0.080166 14688.0 2668.1 14917.0 31.92 2.70 -120.64 -56.02 116010.2
2016/02/21.05:00:00 445.0 -0.921497 0.328721 -0.101780 -0.871222 0.467676 -0.000011 -1.028604 -0.658560 -0.079162 14715.2 2684.2 14860.0 31.86 2.64 -120.02 -55.94 116285.7
2016/02/22.05:00:00 446.0 -0.929230 0.312039 -0.101954 -0.879501 0.452388 -0.000011 -1.022920 -0.672733 -0.078145 14743.0 2699.5 14802.8 31.81 2.58 -119.41 -55.86 116560.8
2016/02/23.05:00:00 447.0 -0.936675 0.295261 -0.102096 -0.887512 0.436962 -0.000011 -1.017072 -0.686798 -0.077116 14771.3 2714.2 14745.3 31.76 2.52 -118.81 -55.78 116835.4
2016/02/24.05:00:00 448.0 -0.943832 0.278392 -0.102207 -0.895254 0.421402 -0.000011 -1.011062 -0.700754 -0.076075 14800.1 2728.1 14687.5 31.70 2.46 -118.21 -55.70 117109.5
2016/02/25.05:00:00 449.0 -0.950701 0.261438 -0.102287 -0.902723 0.405715 -0.000011 -1.004892 -0.714598 -0.075021 14829.4 2741.3 14629.5 31.65 2.40 -117.62 -55.62 117383.2
2016/02/26.05:00:00 450.0 -0.957281 0.244404 -0.102335 -0.909919 0.389903 -0.000011 -0.998565 -0.728331 -0.073956 14859.2 2753.7 14571.2 31.59 2.34 -117.04 -55.53 117656.4
2016/02/27.05:00:00 451.0 -0.963572 0.227297 -0.102352 -0.916839 0.373973 -0.000011 -0.992082 -0.741950 -0.072879 14889.4 2765.4 14512.7 31.53 2.28 -116.47 -55.44 117929.0
2016/02/28.05:00:00 452.0 -0.969574 0.210121 -0.102339 -0.923480 0.357927 -0.000011 -0.985445 -0.755455 -0.071791 14920.1 2776.3 14454.0 31.47 2.22 -115.91 -55.35 118201.2
2016/02/29.05:00:00 453.0 -0.975287 0.192883 -0.102296 -0.929841 0.341772 -0.000011 -0.978657 -0.768843 -0.070691 14951.2 2786.5 14395.1 31.41 2.16 -115.35 -55.26 118472.9
2016/03/01.05:00:00 454.0 -0.980711 0.175588 -0.102221 -0.935920 0.325511 -0.000010 -0.971719 -0.782114 -0.069581 14982.8 2795.9 14336.0 31.35 2.09 -114.81 -55.17 118744.0
2016/03/02.05:00:00 455.0 -0.985845 0.158241 -0.102117 -0.941716 0.309150 -0.000010 -0.964634 -0.795265 -0.068461 15014.7 2804.6 14276.7 31.29 2.03 -114.28 -55.07 119014.7
2016/03/03.05:00:00 456.0 -0.990691 0.140847 -0.101983 -0.947225 0.292694 -0.000009 -0.957403 -0.808298 -0.067330 15047.1 2812.5 14217.2 31.23 1.97 -113.76 -54.98 119284.8
2016/03/04.05:00:00 457.0 -0.995250 0.123413 -0.101819 -0.952447 0.276147 -0.000008 -0.950029 -0.821209 -0.066189 15079.9 2819.6 14157.6 31.17 1.91 -113.25 -54.88 119554.4
2016/03/05.05:00:00 458.0 -0.999520 0.105943 -0.101626 -0.957380 0.259515 -0.000007 -0.942514 -0.833997 -0.065038 15113.0 2826.0 14097.8 31.11 1.85 -112.75 -54.78 119823.5
2016/03/06.05:00:00 459.0 -1.003504 0.088443 -0.101404 -0.962022 0.242803 -0.000006 -0.934859 -0.846663 -0.063877 15146.6 2831.7 14037.9 31.05 1.79 -112.27 -54.67 120092.0
2016/03/07.05:00:00 460.0 -1.007202 0.070917 -0.101152 -0.966371 0.226015 -0.000005 -0.927067 -0.859204 -0.062708 15180.4 2836.6 13977.8 30.98 1.73 -111.80 -54.57 120360.0
2016/03/08.05:00:00 461.0 -1.010614 0.053372 -0.100872 -0.970426 0.209159 -0.000004 -0.919139 -0.871620 -0.061529 15214.7 2840.7 13917.6 30.92 1.67 -111.35 -54.46 120627.4
2016/03/09.05:00:00 462.0 -1.013742 0.035811 -0.100564 -0.974186 0.192238 -0.000002 -0.911078 -0.883909 -0.060341 15249.2 2844.2 13857.3 30.86 1.62 -110.91 -54.35 120894.3
2016/03/10.05:00:00 463.0 -1.016587 0.018241 -0.100227 -0.977650 0.175258 -0.000001 -0.902886 -0.896071 -0.059144 15284.1 2846.9 13797.0 30.79 1.57 -110.49 -54.23 121160.6
2016/03/11.05:00:00 464.0 -1.019150 0.000665 -0.099863 -0.980817 0.158226 0.000000 -0.894565 -0.908104 -0.057939 15319.3 2849.0 13736.5 30.73 1.52 -110.08 -54.12 121426.3
2016/03/12.05:00:00 465.0 -1.021432 -0.016911 -0.099471 -0.983686 0.141147 0.000001 -0.886116 -0.920008 -0.056726 15354.8 2850.3 13675.9 30.66 1.47 -109.70 -54.00 121691.5
2016/03/13.05:00:00 466.0 -1.023435 -0.034482 -0.099052 -0.986257 0.124026 0.000003 -0.877541 -0.931782 -0.055504 15390.6 2851.0 13615.3 30.60 1.43 -109.32 -53.87 121956.2
2016/03/14.05:00:00 467.0 -1.025159 -0.052044 -0.098606 -0.988530 0.106870 0.000003 -0.868843 -0.943424 -0.054275 15426.6 2851.0 13554.6 30.53 1.39 -108.97 -53.75 122220.3
2016/03/15.05:00:00 468.0 -1.026607 -0.069591 -0.098134 -0.990504 0.089683 0.000004 -0.860024 -0.954935 -0.053038 15462.9 2850.3 13493.8 30.46 1.36 -108.63 -53.62 122483.7
2016/03/16.05:00:00 469.0 -1.027780 -0.087120 -0.097635 -0.992180 0.072470 0.000005 -0.851085 -0.966313 -0.051794 15499.5 2849.0 13433.0 30.40 1.33 -108.31 -53.49 122746.7
2016/03/17.05:00:00 470.0 -1.028679 -0.104626 -0.097110 -0.993558 0.055238 0.000005 -0.842028 -0.977557 -0.050543 15536.3 2847.1 13372.2 30.33 1.31 -108.01 -53.35 123009.0
